frame_id,time_sec,track_id,class_id,class_name,confidence,x1,y1,x2,y2,cx,cy,foot_x,foot_y
374,37.4,1519,2,car,0.83138937,0.0,628.14185,303.37543,718.77155,151.68771,673.45667,151.68771,718.77155
374,37.4,1529,2,car,0.33839068,344.949,252.49496,393.22864,284.3996,369.0888,268.44727,369.0888,284.3996
374,37.4,1497,2,car,0.35612565,477.20493,169.22879,512.2737,207.58147,494.73932,188.40512,494.73932,207.58147
374,37.4,1261,7,truck,0.2528001,526.35596,132.61728,568.6371,183.51561,547.4965,158.06644,547.4965,183.51561
375,37.5,6,2,car,0.7470774,741.3561,261.74356,778.34393,297.59,759.85,279.66678,759.85,297.59
375,37.5,10,2,car,0.672064,428.2398,319.24197,482.24808,372.27316,455.24396,345.75757,455.24396,372.27316
375,37.5,11,2,car,0.646186,360.69296,322.3394,413.54663,375.8416,387.1198,349.0905,387.1198,375.8416
375,37.5,12,2,car,0.59966433,397.78128,284.60522,451.79062,335.61896,424.78595,310.1121,424.78595,335.61896
375,37.5,14,2,car,0.51509273,445.92126,248.21634,481.3998,283.51535,463.66052,265.86584,463.66052,283.51535
375,37.5,17,2,car,0.4815039,460.91953,286.87216,508.49908,322.6123,484.7093,304.74225,484.7093,322.6123
375,37.5,21,2,car,0.5334333,418.09885,231.55849,460.84048,266.2659,439.46967,248.9122,439.46967,266.2659
375,37.5,39,2,car,0.41918194,236.4124,322.66522,295.74313,370.26785,266.07776,346.46655,266.07776,370.26785
375,37.5,652,2,car,0.5728392,1074.9174,684.1837,1185.8704,720.0,1130.3938,702.09186,1130.3938,720.0
375,37.5,36,2,car,0.3442506,337.58737,295.45456,388.0214,343.77902,362.80438,319.6168,362.80438,343.77902
375,37.5,569,2,car,0.35477433,453.77414,197.02087,486.7497,232.37123,470.2619,214.69604,470.2619,232.37123
375,37.5,974,2,car,0.35979316,477.5055,221.69846,513.90533,255.8387,495.7054,238.76859,495.7054,255.8387
375,37.5,1509,2,car,0.84003544,197.69,627.5474,636.0988,718.47864,416.8944,673.01306,416.8944,718.47864
375,37.5,3,2,car,0.51714265,720.7874,215.10793,757.3368,245.21059,739.06213,230.15926,739.06213,245.21059
375,37.5,1519,2,car,0.8429481,0.0,617.6199,271.2052,711.0911,135.6026,664.35547,135.6026,711.0911
375,37.5,1529,2,car,0.35520244,345.04816,252.71767,392.92978,284.35672,368.98895,268.5372,368.98895,284.35672
375,37.5,1497,2,car,0.28875297,477.37308,170.09729,512.14435,208.0847,494.75873,189.091,494.75873,208.0847
375,37.5,1261,5,bus,0.26841614,524.689,132.72713,567.8362,184.924,546.2626,158.82556,546.2626,184.924
375,37.5,1473,2,car,0.3414341,714.2576,183.70235,745.6061,212.58942,729.9319,198.14587,729.9319,212.58942
376,37.6,6,2,car,0.7417616,740.82935,259.6367,778.5676,296.18042,759.6985,277.90857,759.6985,296.18042
376,37.6,10,2,car,0.6612513,428.2565,318.99228,482.40695,372.28485,455.33173,345.63855,455.33173,372.28485
376,37.6,11,2,car,0.6279462,360.74844,322.34064,413.61804,375.8116,387.18323,349.0761,387.18323,375.8116
376,37.6,12,2,car,0.58235794,397.74292,284.59775,451.8678,335.6397,424.80536,310.1187,424.80536,335.6397
376,37.6,14,2,car,0.48808303,445.89578,248.30853,481.3927,283.5782,463.64423,265.94336,463.64423,283.5782
376,37.6,17,2,car,0.47354418,460.8062,286.85144,508.69354,322.84436,484.74988,304.8479,484.74988,322.84436
376,37.6,21,2,car,0.50817984,418.08252,231.52481,460.8448,266.25946,439.46365,248.89214,439.46365,266.25946
376,37.6,39,2,car,0.39907017,236.22926,322.79236,295.17377,370.16663,265.7015,346.4795,265.7015,370.16663
376,37.6,652,2,car,0.59120315,1074.6349,683.8384,1186.5391,720.0,1130.5869,701.9192,1130.5869,720.0
376,37.6,36,2,car,0.3345415,337.6691,295.4493,388.04535,343.75388,362.85724,319.6016,362.85724,343.75388
376,37.6,569,2,car,0.34337857,453.42822,197.27481,486.05786,232.37315,469.74304,214.82397,469.74304,232.37315
376,37.6,974,2,car,0.34638786,477.50793,221.77151,513.86707,255.87447,495.6875,238.823,495.6875,255.87447
376,37.6,1509,2,car,0.83847225,182.61873,623.2377,607.99805,715.41846,395.30838,669.32806,395.30838,715.41846
376,37.6,3,2,car,0.504601,719.9908,214.29274,756.6268,244.4442,738.3088,229.36847,738.3088,244.4442
376,37.6,1519,2,car,0.86759204,0.0,609.8782,242.7526,703.03894,121.3763,656.45856,121.3763,703.03894
376,37.6,1529,2,car,0.330853,345.21613,252.98286,392.62906,284.29822,368.9226,268.64053,368.9226,284.29822
376,37.6,1497,2,car,0.2688371,477.34634,170.44919,512.28625,208.68474,494.81628,189.56696,494.81628,208.68474
376,37.6,1261,7,truck,0.35595936,523.82184,133.22499,567.0456,185.71199,545.4337,159.46849,545.4337,185.71199
376,37.6,1473,2,car,0.30107847,714.624,183.37747,745.45984,211.64476,730.04193,197.51111,730.04193,211.64476
376,37.6,1223,7,truck,0.2597257,890.7974,544.8671,1052.719,690.8277,971.7582,617.8474,971.7582,690.8277
377,37.7,6,2,car,0.7470319,740.4234,258.05322,778.20905,294.56766,759.3162,276.31042,759.3162,294.56766
377,37.7,10,2,car,0.6470585,428.21634,318.9317,482.3349,372.3257,455.27563,345.62872,455.27563,372.3257
377,37.7,11,2,car,0.6055099,360.84683,322.3269,413.76468,375.7645,387.30576,349.04572,387.30576,375.7645
377,37.7,12,2,car,0.57292217,397.6601,284.50565,451.93036,335.6304,424.79523,310.06802,424.79523,335.6304
377,37.7,14,2,car,0.4669017,445.8666,248.41005,481.28613,283.5603,463.57635,265.98517,463.57635,283.5603
377,37.7,17,2,car,0.4410404,460.7954,286.84525,508.76422,322.91095,484.77982,304.8781,484.77982,322.91095
377,37.7,21,2,car,0.48692238,418.05438,231.49968,460.82254,266.25668,439.43848,248.87817,439.43848,266.25668
377,37.7,39,2,car,0.41638958,236.08041,322.75452,294.8949,370.10452,265.48767,346.4295,265.48767,370.10452
377,37.7,652,2,car,0.575464,1074.4315,683.6947,1186.6616,720.0,1130.5466,701.84735,1130.5466,720.0
377,37.7,36,2,car,0.33056298,337.8226,295.6785,387.94174,343.75677,362.88217,319.71765,362.88217,343.75677
377,37.7,569,2,car,0.28665754,453.25,197.382,485.65756,232.37015,469.4538,214.87607,469.4538,232.37015
377,37.7,974,2,car,0.31531802,477.4981,221.8432,513.9101,255.99353,495.7041,238.91837,495.7041,255.99353
377,37.7,1509,2,car,0.8651434,168.74733,616.47296,564.5546,706.21765,366.65097,661.34534,366.65097,706.21765
377,37.7,3,2,car,0.39016065,719.4608,213.12306,756.07855,243.329,737.76965,228.22603,737.76965,243.329
377,37.7,1519,2,car,0.86228395,0.0,598.8155,210.46246,690.67926,105.23123,644.7474,105.23123,690.67926
377,37.7,1529,2,car,0.314599,345.16174,253.03322,392.66434,284.39966,368.91302,268.71643,368.91302,284.39966
377,37.7,1261,5,bus,0.48730236,522.6325,134.56906,566.1052,187.93204,544.3689,161.25055,544.3689,187.93204
377,37.7,1473,2,car,0.29558918,715.15906,183.06079,745.41437,210.67337,730.28674,196.86708,730.28674,210.67337
377,37.7,1538,7,truck,0.3576331,524.3952,134.18013,565.61743,187.53308,545.00635,160.8566,545.00635,187.53308
378,37.8,6,2,car,0.72748566,740.3135,257.17627,777.80945,293.27826,759.06146,275.22726,759.06146,293.27826
378,37.8,10,2,car,0.65059316,428.20734,318.91138,482.2255,372.31998,455.21643,345.61566,455.21643,372.31998
378,37.8,11,2,car,0.6300948,360.8404,322.27957,413.8532,375.7583,387.3468,349.01892,387.3468,375.7583
378,37.8,12,2,car,0.571748,397.7255,284.6381,451.9218,335.64185,424.82367,310.13995,424.82367,335.64185
378,37.8,14,2,car,0.48425886,445.94098,248.42792,481.41962,283.5845,463.6803,266.00623,463.6803,283.5845
378,37.8,17,2,car,0.42622,460.79785,286.79773,508.66995,322.73822,484.7339,304.76797,484.7339,322.73822
378,37.8,21,2,car,0.48410332,418.00864,231.5281,460.9035,266.40955,439.45605,248.96883,439.45605,266.40955
378,37.8,39,2,car,0.42276543,236.28206,322.78714,295.05716,370.11823,265.66962,346.4527,265.66962,370.11823
378,37.8,652,2,car,0.5358905,1074.757,683.7968,1186.5973,720.0,1130.6771,701.89844,1130.6771,720.0
378,37.8,36,2,car,0.34354988,338.05447,295.98563,387.82812,343.74594,362.94128,319.86578,362.94128,343.74594
378,37.8,569,2,car,0.28469694,453.30612,197.35316,485.63043,232.33354,469.46826,214.84335,469.46826,232.33354
378,37.8,974,2,car,0.3169607,477.4757,221.88272,513.9309,256.0846,495.7033,238.98366,495.7033,256.0846
378,37.8,1509,2,car,0.85928947,160.10185,611.1324,533.71466,699.7956,346.90826,655.464,346.90826,699.7956
378,37.8,3,2,car,0.3809139,718.91113,211.92076,756.0394,242.71065,737.4753,227.3157,737.4753,242.71065
378,37.8,1519,2,car,0.8501348,0.0,591.51294,186.26123,680.874,93.130615,636.1935,93.130615,680.874
378,37.8,1529,2,car,0.33605313,345.15497,253.18352,392.6852,284.56293,368.9201,268.87323,368.9201,284.56293
378,37.8,1261,5,bus,0.5465077,522.5108,135.70372,566.1354,189.51146,544.3231,162.60759,544.3231,189.51146
378,37.8,1473,2,car,0.34738803,715.1944,182.23381,745.2669,209.57465,730.23065,195.90424,730.23065,209.57465
378,37.8,1538,7,truck,0.30457535,523.5782,134.68704,565.46857,188.88628,544.5234,161.78665,544.5234,188.88628
379,37.9,6,2,car,0.70398146,740.0182,256.05814,777.2457,291.7493,758.63196,273.90372,758.63196,291.7493
379,37.9,10,2,car,0.6513919,428.49924,319.4511,482.15753,372.49118,455.32837,345.97113,455.32837,372.49118
379,37.9,11,2,car,0.6251227,360.8159,322.2582,413.9122,375.7602,387.36404,349.00922,387.36404,375.7602
379,37.9,12,2,car,0.5723801,397.73032,284.71548,451.93213,335.70215,424.83124,310.2088,424.83124,335.70215
379,37.9,14,2,car,0.49133226,445.97595,248.41708,481.51205,283.59332,463.74402,266.0052,463.74402,283.59332
379,37.9,17,2,car,0.43070602,460.74298,286.81308,508.47025,322.5769,484.60663,304.695,484.60663,322.5769
379,37.9,21,2,car,0.48853266,418.0188,231.58029,461.00214,266.5429,439.51047,249.0616,439.51047,266.5429
379,37.9,39,2,car,0.41505802,236.64603,322.70056,295.59366,370.11646,266.11984,346.4085,266.11984,370.11646
379,37.9,652,2,car,0.5594994,1074.823,683.7576,1186.7025,720.0,1130.7627,701.8788,1130.7627,720.0
379,37.9,36,2,car,0.38508052,338.10464,296.1479,387.66382,343.7275,362.88422,319.93768,362.88422,343.7275
379,37.9,569,2,car,0.2769453,453.6919,198.16695,485.2288,232.30602,469.46033,215.23648,469.46033,232.30602
379,37.9,974,2,car,0.31791902,477.48776,221.96481,513.9056,256.14072,495.69666,239.05276,495.69666,256.14072
379,37.9,1509,2,car,0.8618248,146.5752,603.9623,495.0587,690.4782,320.81696,647.2202,320.81696,690.4782
379,37.9,3,2,car,0.4439066,719.0436,211.16312,756.0704,242.09628,737.557,226.6297,737.557,242.09628
379,37.9,1529,2,car,0.3286319,345.0711,253.2245,392.7221,284.68353,368.8966,268.954,368.8966,284.68353
379,37.9,1261,7,truck,0.33046126,521.7265,136.26895,566.20087,190.94789,543.9637,163.60843,543.9637,190.94789
379,37.9,1473,2,car,0.27991074,714.3951,180.32939,746.2993,209.38287,730.34717,194.85614,730.34717,209.38287
379,37.9,1538,5,bus,0.43700367,524.92896,136.11171,567.45465,190.9356,546.1918,163.52365,546.1918,190.9356
380,38.0,6,2,car,0.71316856,739.57166,254.44424,777.0594,290.3107,758.31555,272.37747,758.31555,290.3107
380,38.0,10,2,car,0.65095365,428.72684,319.70786,482.2234,372.54904,455.4751,346.12845,455.4751,372.54904
380,38.0,11,2,car,0.6198818,360.8217,321.62408,414.27594,375.66104,387.54883,348.64258,387.54883,375.66104
380,38.0,12,2,car,0.56417847,397.04483,285.12006,451.01508,336.05783,424.02997,310.58893,424.02997,336.05783
380,38.0,14,2,car,0.49747485,445.9277,248.35143,481.5457,283.596,463.7367,265.97372,463.7367,283.596
380,38.0,17,2,car,0.44066846,460.59143,286.8366,508.5791,322.78488,484.58527,304.81073,484.58527,322.78488
380,38.0,21,2,car,0.48915842,417.9802,231.67238,460.99344,266.6744,439.48682,249.1734,439.48682,266.6744
380,38.0,39,2,car,0.40488064,236.23976,322.55835,295.30127,370.17206,265.7705,346.3652,265.7705,370.17206
380,38.0,652,2,car,0.5846785,1074.7789,683.6989,1186.7694,720.0,1130.7742,701.8495,1130.7742,720.0
380,38.0,36,2,car,0.39436558,338.15726,296.28622,387.49005,343.74744,362.82367,320.01685,362.82367,343.74744
380,38.0,569,2,car,0.29739776,453.8088,197.8988,485.5504,232.29356,469.67963,215.09619,469.67963,232.29356
380,38.0,974,2,car,0.32746983,477.61542,221.89722,513.99243,256.0457,495.80392,238.97145,495.80392,256.0457
380,38.0,1509,2,car,0.8468773,132.63344,596.1847,471.67004,684.4423,302.15173,640.3135,302.15173,684.4423
380,38.0,3,2,car,0.4280116,719.4634,210.32246,756.1117,241.09216,737.78754,225.7073,737.78754,241.09216
380,38.0,1529,2,car,0.31307754,344.77148,253.21823,392.77994,284.9347,368.7757,269.07648,368.7757,284.9347
380,38.0,1261,5,bus,0.54404765,520.75806,136.98335,565.2612,192.03249,543.00964,164.50792,543.00964,192.03249
380,38.0,1473,2,car,0.25728053,714.4153,179.93954,746.5365,209.16974,730.4759,194.55464,730.4759,209.16974
380,38.0,1540,2,car,0.8174919,0.0,575.6155,72.18596,660.0013,36.09298,617.80835,36.09298,660.0013
381,38.1,6,2,car,0.7035146,738.7813,252.15463,776.4064,288.0708,757.5939,270.11273,757.5939,288.0708
381,38.1,10,2,car,0.66953754,428.89978,319.83182,482.40543,372.59796,455.6526,346.2149,455.6526,372.59796
381,38.1,11,2,car,0.6301315,360.8358,321.36975,414.32468,375.60074,387.58023,348.48523,387.58023,375.60074
381,38.1,12,2,car,0.57746327,396.88004,285.6807,450.23672,336.19443,423.55838,310.93756,423.55838,336.19443
381,38.1,14,2,car,0.5303477,445.9111,248.148,481.90112,283.7599,463.90613,265.95395,463.90613,283.7599
381,38.1,17,2,car,0.43715948,460.57703,286.846,508.40686,322.63553,484.49194,304.74078,484.49194,322.63553
381,38.1,21,2,car,0.52276814,418.03494,231.78615,460.91666,266.66895,439.4758,249.22754,439.4758,266.66895
381,38.1,39,2,car,0.42645845,236.3814,322.75064,295.12723,370.1652,265.7543,346.45792,265.7543,370.1652
381,38.1,652,2,car,0.49641317,1074.7937,683.6201,1186.9221,720.0,1130.8579,701.81006,1130.8579,720.0
381,38.1,36,2,car,0.45787215,338.21442,296.6404,387.15616,343.7754,362.6853,320.2079,362.6853,343.7754
381,38.1,569,2,car,0.36085734,454.15903,197.60068,486.288,232.31015,470.2235,214.95541,470.2235,232.31015
381,38.1,974,2,car,0.34048876,477.52216,222.07645,513.8103,256.1973,495.66623,239.13687,495.66623,256.1973
381,38.1,1509,2,car,0.8649458,121.595436,589.5422,427.24545,672.8079,274.42044,631.17505,274.42044,672.8079
381,38.1,3,2,car,0.35579243,720.1643,210.26892,755.31915,239.84045,737.7417,225.05469,737.7417,239.84045
381,38.1,1529,2,car,0.32466844,344.6414,253.23401,392.7443,285.03543,368.69284,269.1347,368.69284,285.03543
381,38.1,1261,5,bus,0.44871724,519.3942,137.70775,564.17975,193.37123,541.787,165.53949,541.787,193.37123
381,38.1,1473,2,car,0.29269952,713.8326,179.34569,746.3755,208.98015,730.104,194.16292,730.104,208.98015
382,38.2,6,2,car,0.69694674,738.50397,250.66426,775.9303,286.29785,757.21716,268.48105,757.21716,286.29785
382,38.2,10,2,car,0.672325,428.9888,319.96375,482.5087,372.6516,455.74875,346.30768,455.74875,372.6516
382,38.2,11,2,car,0.6381038,360.9049,321.24927,414.3756,375.59564,387.64026,348.42245,387.64026,375.59564
382,38.2,12,2,car,0.59111434,396.87985,285.82797,449.99332,336.23248,423.43658,311.0302,423.43658,336.23248
382,38.2,14,2,car,0.5339448,445.96774,248.04959,482.19186,283.86533,464.0798,265.95746,464.0798,283.86533
382,38.2,17,2,car,0.45060104,460.75095,286.84833,508.18307,322.27078,484.467,304.55957,484.467,322.27078
382,38.2,21,2,car,0.54107296,418.115,231.83713,460.8786,266.59296,439.4968,249.21504,439.4968,266.59296
382,38.2,39,2,car,0.4637117,236.60893,322.49756,295.8782,370.3201,266.24356,346.4088,266.24356,370.3201
382,38.2,652,2,car,0.494411,1074.8344,683.61804,1186.8795,720.0,1130.8569,701.809,1130.8569,720.0
382,38.2,36,2,car,0.46360183,338.3756,296.99963,386.96906,343.81027,362.67233,320.40497,362.67233,343.81027
382,38.2,569,2,car,0.38157603,454.44376,197.40695,486.9193,232.3069,470.68152,214.85693,470.68152,232.3069
382,38.2,974,2,car,0.3408253,477.57886,222.11209,513.73206,256.12537,495.65546,239.11873,495.65546,256.12537
382,38.2,1509,2,car,0.86803496,112.90442,585.0333,399.2357,666.5905,256.07007,625.8119,256.07007,666.5905
382,38.2,3,2,car,0.43044087,720.36395,209.86598,755.0796,239.1926,737.7218,224.5293,737.7218,239.1926
382,38.2,1529,2,car,0.35241556,344.60254,253.21335,392.65677,284.99918,368.62964,269.10626,368.62964,284.99918
382,38.2,1261,5,bus,0.43635368,518.6915,138.25797,563.7647,194.48708,541.22815,166.37253,541.22815,194.48708
382,38.2,1473,2,car,0.32030442,713.3543,179.11649,745.5993,208.51364,729.4768,193.81506,729.4768,208.51364
383,38.3,6,2,car,0.73362595,738.6687,250.05469,775.31244,284.7805,756.9906,267.4176,756.9906,284.7805
383,38.3,10,2,car,0.65623283,428.90826,319.89035,482.55957,372.6655,455.73392,346.27792,455.73392,372.6655
383,38.3,11,2,car,0.6251326,360.97214,321.20398,414.3673,375.59348,387.66974,348.39874,387.66974,375.59348
383,38.3,12,2,car,0.58100927,396.90714,285.85748,449.87637,336.23615,423.39175,311.0468,423.39175,336.23615
383,38.3,14,2,car,0.51672,445.9798,248.07259,482.18317,283.84668,464.08148,265.95963,464.08148,283.84668
383,38.3,17,2,car,0.42903465,460.90436,286.83743,508.11655,322.02884,484.51044,304.43314,484.51044,322.02884
383,38.3,21,2,car,0.52669495,418.0645,231.82918,460.83676,266.5587,439.45062,249.19394,439.45062,266.5587
383,38.3,39,2,car,0.4315469,236.55605,322.4298,295.98892,370.4016,266.2725,346.4157,266.2725,370.4016
383,38.3,652,2,car,0.51252896,1074.926,683.64764,1186.8383,720.0,1130.8821,701.82385,1130.8821,720.0
383,38.3,36,2,car,0.4483166,338.41995,297.09262,386.9419,343.8485,362.6809,320.47058,362.6809,343.8485
383,38.3,569,2,car,0.36380824,454.56238,197.31627,487.2822,232.29997,470.9223,214.80812,470.9223,232.29997
383,38.3,974,2,car,0.3207368,477.68756,222.16379,513.8013,256.17297,495.74442,239.16838,495.74442,256.17297
383,38.3,1509,2,car,0.8516475,105.09681,580.6972,374.49487,660.7441,239.79584,620.72064,239.79584,660.7441
383,38.3,3,2,car,0.4755507,720.6119,209.48373,755.33325,238.98209,737.97253,224.23291,737.97253,238.98209
383,38.3,1529,2,car,0.32212356,344.57767,253.20285,392.58536,284.9753,368.5815,269.08908,368.5815,284.9753
383,38.3,1261,5,bus,0.42729193,518.33606,139.04948,563.1432,194.94348,540.7396,166.99649,540.7396,194.94348
383,38.3,1473,2,car,0.3166273,712.9428,178.95316,745.08887,208.21928,729.01587,193.58621,729.01587,208.21928
383,38.3,1549,0,person,0.40660447,108.56999,440.00604,132.59564,473.25995,120.58282,456.633,120.58282,473.25995
383,38.3,1349,2,car,0.2507227,79.81771,342.1751,145.44585,370.966,112.631775,356.57056,112.631775,370.966
384,38.4,6,2,car,0.7236506,738.7748,249.68135,775.0447,283.9109,756.9097,266.7961,756.9097,283.9109
384,38.4,10,2,car,0.6629525,428.9192,319.83612,482.69235,372.6807,455.8058,346.25842,455.8058,372.6807
384,38.4,11,2,car,0.6286031,361.03552,321.21234,414.31567,375.58994,387.6756,348.40112,387.6756,375.58994
384,38.4,12,2,car,0.5904772,396.94406,285.75424,449.9156,336.23776,423.4298,310.996,423.4298,336.23776
384,38.4,14,2,car,0.52559924,445.9878,248.06062,482.21884,283.84396,464.10333,265.9523,464.10333,283.84396
384,38.4,17,2,car,0.43227828,460.8016,286.8419,508.13013,322.05667,484.46588,304.44928,484.46588,322.05667
384,38.4,21,2,car,0.5392875,418.0594,231.83475,460.84598,266.5426,439.4527,249.18867,439.4527,266.5426
384,38.4,39,2,car,0.4419636,236.57306,322.4075,296.08115,370.44174,266.3271,346.42462,266.3271,370.44174
384,38.4,652,2,car,0.54171085,1074.7767,683.6526,1186.6792,720.0,1130.728,701.8263,1130.728,720.0
384,38.4,36,2,car,0.45732948,338.39185,297.04175,386.9708,343.88168,362.68134,320.46173,362.68134,343.88168
384,38.4,569,2,car,0.36951306,454.60025,197.08191,487.7123,232.301,471.15628,214.69145,471.15628,232.301
384,38.4,974,2,car,0.32782367,477.66656,222.18419,513.7578,256.19232,495.7122,239.18826,495.7122,256.19232
384,38.4,1509,2,car,0.87883973,100.72821,577.9811,357.9985,657.7321,229.36336,617.85657,229.36336,657.7321
384,38.4,3,2,car,0.458133,720.65356,209.23264,755.4177,238.97403,738.03564,224.10333,738.03564,238.97403
384,38.4,1529,2,car,0.33445802,344.57602,253.20276,392.5481,284.96786,368.56207,269.08533,368.56207,284.96786
384,38.4,1261,5,bus,0.45160073,517.5867,139.42969,562.2934,195.48547,539.94006,167.45758,539.94006,195.48547
384,38.4,1473,2,car,0.33531415,712.6349,178.71112,744.9646,208.13193,728.79974,193.42152,728.79974,208.13193
384,38.4,1549,0,person,0.38074917,108.343124,440.64084,131.98326,473.3495,120.16319,456.99518,120.16319,473.3495
384,38.4,1349,2,car,0.2629478,79.55748,342.11578,145.69823,371.01266,112.62785,356.5642,112.62785,371.01266
385,38.5,6,2,car,0.74150646,737.6783,248.14911,773.8932,282.30057,755.78577,265.22485,755.78577,282.30057
385,38.5,10,2,car,0.6584101,428.9234,319.96744,482.64914,372.71066,455.78625,346.33905,455.78625,372.71066
385,38.5,11,2,car,0.6310883,361.06564,321.25775,414.2145,375.60944,387.64008,348.4336,387.64008,375.60944
385,38.5,12,2,car,0.5762696,396.91537,285.76016,449.73358,336.21756,423.32446,310.98886,423.32446,336.21756
385,38.5,14,2,car,0.5343695,446.00504,247.99088,482.29376,283.8218,464.1494,265.90634,464.1494,283.8218
385,38.5,17,2,car,0.43259835,460.87897,286.8641,508.0647,321.90326,484.47183,304.38367,484.47183,321.90326
385,38.5,21,2,car,0.5240514,418.0742,231.85623,460.8553,266.52466,439.46472,249.19044,439.46472,266.52466
385,38.5,39,2,car,0.4516591,236.96562,322.37646,296.71475,370.49554,266.84018,346.436,266.84018,370.49554
385,38.5,652,2,car,0.594206,1074.6948,683.63495,1186.6311,720.0,1130.663,701.8175,1130.663,720.0
385,38.5,36,2,car,0.46105936,338.41693,297.06802,386.9664,343.89426,362.69165,320.48114,362.69165,343.89426
385,38.5,569,2,car,0.34970474,454.30524,196.67577,487.89175,232.31825,471.0985,214.49701,471.0985,232.31825
385,38.5,974,2,car,0.3345857,477.46103,222.06606,513.6711,256.23746,495.56604,239.15176,495.56604,256.23746
385,38.5,1509,2,car,0.7060419,82.14169,570.8489,325.6707,649.73303,203.90619,610.29095,203.90619,649.73303
385,38.5,3,2,car,0.52099043,720.8026,208.93587,754.9034,238.13669,737.853,223.53629,737.853,238.13669
385,38.5,1529,2,car,0.30544564,344.55127,253.1983,392.55334,285.00494,368.5523,269.10162,368.5523,285.00494
385,38.5,1261,5,bus,0.41011602,516.05084,140.03514,561.60767,197.82079,538.8292,168.92796,538.8292,197.82079
385,38.5,1473,2,car,0.37001306,712.46063,178.22865,744.22955,207.28477,728.3451,192.75671,728.3451,207.28477
385,38.5,1349,2,car,0.29876766,79.233284,342.1022,145.91957,371.19003,112.57643,356.64612,112.57643,371.19003
385,38.5,1554,2,car,0.33844355,740.84845,163.87537,771.6168,197.51605,756.23267,180.69571,756.23267,197.51605
386,38.6,6,2,car,0.75436157,737.2258,246.89825,773.28864,280.7894,755.2572,263.8438,755.2572,280.7894
386,38.6,10,2,car,0.6491839,428.86072,319.75827,482.8258,372.70993,455.84326,346.2341,455.84326,372.70993
386,38.6,11,2,car,0.6334756,361.11108,321.32324,414.10397,375.60867,387.60754,348.46594,387.60754,375.60867
386,38.6,12,2,car,0.57854956,396.8588,285.57416,449.69568,336.17407,423.27722,310.8741,423.27722,336.17407
386,38.6,14,2,car,0.540022,446.02026,247.89053,482.4542,283.84866,464.23724,265.8696,464.23724,283.84866
386,38.6,17,2,car,0.42357928,461.1112,286.8502,507.8704,321.50107,484.49078,304.17563,484.49078,321.50107
386,38.6,21,2,car,0.53171194,418.11234,231.80003,460.90533,266.42932,439.50885,249.11469,439.50885,266.42932
386,38.6,39,2,car,0.45406532,237.1751,322.3611,297.15765,370.53195,267.16638,346.44653,267.16638,370.53195
386,38.6,652,2,car,0.5761317,1074.5935,683.67267,1186.439,720.0,1130.5162,701.8363,1130.5162,720.0
386,38.6,36,2,car,0.4607092,338.52304,296.98492,387.0994,343.85684,362.81122,320.4209,362.81122,343.85684
386,38.6,569,2,car,0.36642766,454.31516,196.21664,488.4792,232.33595,471.39716,214.2763,471.39716,232.33595
386,38.6,974,2,car,0.33134535,477.451,221.97676,513.7136,256.23984,495.5823,239.1083,495.5823,256.23984
386,38.6,1509,2,car,0.67871416,67.27566,565.2285,308.05325,646.7237,187.66446,605.9761,187.66446,646.7237
386,38.6,3,2,car,0.44429243,720.99274,208.7364,754.70215,237.65335,737.8474,223.19489,737.8474,237.65335
386,38.6,1529,2,car,0.29624233,344.41626,253.11205,392.57526,285.06866,368.49576,269.09036,368.49576,285.06866
386,38.6,1261,5,bus,0.41601878,515.0995,140.32483,560.89484,199.03447,537.9972,169.67966,537.9972,199.03447
386,38.6,1473,2,car,0.37587512,711.94916,178.20921,742.8246,206.63567,727.38684,192.42244,727.38684,206.63567
386,38.6,1349,2,car,0.28603,79.09224,342.15497,145.83408,371.21152,112.46316,356.68323,112.46316,371.21152
386,38.6,1554,2,car,0.40694302,741.63696,166.12117,770.09,197.16946,755.8635,181.64532,755.8635,197.16946
386,38.6,1556,2,car,0.49487785,0.35436076,483.8796,24.68892,511.45007,12.52164,497.66486,12.52164,511.45007
387,38.7,6,2,car,0.75577694,736.573,244.62112,773.37213,279.2176,754.97253,261.91937,754.97253,279.2176
387,38.7,10,2,car,0.6422115,428.89905,319.95926,482.70084,372.7055,455.79993,346.3324,455.79993,372.7055
387,38.7,11,2,car,0.62851375,361.1616,321.29733,414.09332,375.64185,387.62744,348.4696,387.62744,375.64185
387,38.7,12,2,car,0.5591643,396.82718,285.55466,449.51727,336.1232,423.17224,310.83893,423.17224,336.1232
387,38.7,14,2,car,0.55353236,446.01233,247.81728,482.50946,283.83112,464.2609,265.8242,464.2609,283.83112
387,38.7,17,2,car,0.4330907,461.16135,286.839,507.92618,321.4642,484.54376,304.1516,484.54376,321.4642
387,38.7,21,2,car,0.54345757,418.09863,231.8438,460.90054,266.45343,439.49957,249.14862,439.49957,266.45343
387,38.7,39,2,car,0.45161667,236.98761,322.3666,297.02505,370.50085,267.00635,346.43372,267.00635,370.50085
387,38.7,652,2,car,0.49180558,1074.297,683.5396,1186.463,720.0,1130.38,701.7698,1130.38,720.0
387,38.7,36,2,car,0.44538012,338.44424,296.96948,387.25415,344.0661,362.84918,320.5178,362.84918,344.0661
387,38.7,569,2,car,0.3902755,454.46973,195.88036,488.95905,232.20572,471.7144,214.04303,471.7144,232.20572
